2025-04-28 15:37:43 [main] INFO  c.f.a.FoodOrderApp - Application started...
2025-04-28 17:20:10 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=myJpaUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [myJpaUnit]
2025-04-28 17:20:10 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [myJpaUnit] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2025-04-28 17:20:10 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: myJpaUnit
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/FoodOrderApp/food-ordering-app-jdbc-maven/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.foodorder.app.entities.User]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: root
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/foodOrderingApp
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2025-04-28 17:20:10 [main] INFO  o.h.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2025-04-28 17:25:59 [main] DEBUG o.h.c.Environment - HHH000206: 'hibernate.properties' not found
2025-04-28 17:25:59 [main] WARN  o.h.o.deprecation - HHH90000021: Encountered deprecated setting [javax.persistence.jdbc.user], use [jakarta.persistence.jdbc.user] instead
2025-04-28 17:25:59 [main] WARN  o.h.o.deprecation - HHH90000021: Encountered deprecated setting [javax.persistence.jdbc.password], use [jakarta.persistence.jdbc.password] instead
2025-04-28 17:25:59 [main] WARN  o.h.o.deprecation - HHH90000021: Encountered deprecated setting [javax.persistence.jdbc.url], use [jakarta.persistence.jdbc.url] instead
2025-04-28 17:25:59 [main] WARN  o.h.o.deprecation - HHH90000021: Encountered deprecated setting [javax.persistence.jdbc.driver], use [jakarta.persistence.jdbc.driver] instead
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Ignoring CDI for resolving IdentifierGenerator instances as extended or delayed CDI support was enabled
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.o.i.factory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2025-04-28 17:25:59 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2025-04-28 17:25:59 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@31add175
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@31add175
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@31add175
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@ae3540e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@ae3540e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.BasicTypeReference@600b9d27
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@600b9d27
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@3688eb5b
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@3688eb5b
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@69f1a286
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@69f1a286
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@69f1a286
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BasicTypeReference@7922d892
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@7922d892
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BasicTypeReference@7922d892
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@457c9034
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@457c9034
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.BasicTypeReference@345f69f3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BasicTypeReference@50de186c
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@50de186c
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@3f57bcad
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@1e8b7643
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@51549490
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@51549490
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@51549490
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.BasicTypeReference@71e9ebae
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration int -> org.hibernate.type.BasicTypeReference@71e9ebae
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@71e9ebae
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@73d983ea
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@73d983ea
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@73d983ea
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@36a5cabc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@36a5cabc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@36a5cabc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@432038ec
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@432038ec
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@432038ec
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@7daa0fbd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@7daa0fbd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@42530531
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@42530531
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration character -> org.hibernate.type.BasicTypeReference@5a3bc7ed
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration char -> org.hibernate.type.BasicTypeReference@5a3bc7ed
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@5a3bc7ed
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@181e731e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration string -> org.hibernate.type.BasicTypeReference@35645047
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@35645047
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@6f44a157
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.BasicTypeReference@6bc407fd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@6bc407fd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.BasicTypeReference@6bc407fd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@291f18
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.BasicTypeReference@17d88132
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@5ddcc487
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.BasicTypeReference@16eccb2e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@16eccb2e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@5ef5c734
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@5ef5c734
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@d771cc9
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@36b4091c
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@4671115f
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@36cda2c2
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@3697186
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@1583741e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@5b367418
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@5b367418
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@36060e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@36060e
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@481ba2cf
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@481ba2cf
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@46b61c56
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@46b61c56
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@2e48362c
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@2e48362c
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@1efe439d
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@be68757
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@7d446ed1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@7d446ed1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@12d2ce03
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@7e5c856f
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@413f69cc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@1f53a5dc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@1f53a5dc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@1b75c2e3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@1984b1f
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration date -> org.hibernate.type.BasicTypeReference@3bd323e9
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@3bd323e9
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration time -> org.hibernate.type.BasicTypeReference@39ac0c0a
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@39ac0c0a
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@c7ba306
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@c7ba306
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@c7ba306
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@4ff8d125
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@4ff8d125
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@4ff8d125
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@6d167f58
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@3403e2ac
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration instant -> org.hibernate.type.BasicTypeReference@65b104b9
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@65b104b9
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@6c4980d3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@6c4980d3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@6c4980d3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@19c65cdc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@74bf1791
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration class -> org.hibernate.type.BasicTypeReference@54504ecd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@54504ecd
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.BasicTypeReference@38b27cdc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Currency -> org.hibernate.type.BasicTypeReference@38b27cdc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@38b27cdc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.BasicTypeReference@1339e7aa
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@1339e7aa
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.BasicTypeReference@1fb669c3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@1fb669c3
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@49c66ade
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@49c66ade
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@6239aba6
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@6239aba6
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration url -> org.hibernate.type.BasicTypeReference@3e6104fc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@3e6104fc
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@12359a82
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.JavaObjectType@ca30bc1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@ca30bc1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration null -> org.hibernate.type.NullType@14fc1f0
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@4ae9cfc1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@512baff6
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@632ceb35
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@1c93f6e1
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@1800a575
2025-04-28 17:26:00 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@1458ed9c
